,nome,partido,posicionamento,ano,posicionamento_id
6006,Pepe Vargas,PT,Esquerda,2015,0
6007,Roberto de Lucena,PV,Centro-esquerda,2015,1
6008,Rosângela Curado,PDT,Centro-esquerda,2015,1
6009,Esperidião Amin,PP,Direita,2015,4
6010,Fernando Monteiro,PP,Direita,2015,4
6011,Hildo Rocha,PMDB,Centro,2015,2
6012,Lelo Coimbra,PMDB,Centro,2015,2
6013,Manoel Junior,PMDB,Centro,2015,2
6014,Mauro Pereira,PMDB,Centro,2015,2
6015,Simone Morgado,PMDB,Centro,2015,2
6016,Soraya Santos,PMDB,Centro,2015,2
6017,Walter Alves,PMDB,Centro,2015,2
6018,Aguinaldo Ribeiro,PP,Direita,2015,4
6019,Alceu Moreira,PMDB,Centro,2015,2
6020,André Fufuca,PEN,Direita,2015,4
6021,Andre Moura,PSC,Direita,2015,4
6022,Arnaldo Faria de Sá,PTB,Direita,2015,4
6023,Arthur Lira,PP,Direita,2015,4
6024,Arthur Oliveira Maia,SD,Centro,2015,2
6025,Bacelar,PTN,Centro-direita,2015,3
6026,Covatti Filho,PP,Direita,2015,4
6027,Cristiane Brasil,PTB,Direita,2015,4
6028,Danilo Forte,PMDB,Centro,2015,2
6029,Fausto Pinato,PRB,Centro-direita,2015,3
6030,JHC,SD,Centro,2015,2
6031,José Fogaça,PMDB,Centro,2015,2
6032,Juscelino Filho,PRP,Centro-direita,2015,3
6033,Laudivio Carvalho,PMDB,Centro,2015,2
6034,Paes Landim,PTB,Direita,2015,4
6035,Paulo Freire Costa,PR,Direita,2015,4
6036,Professor Victório Galli,PSC,Direita,2015,4
6037,Rodrigo Pacheco,PMDB,Centro,2015,2
6038,Sergio Souza,PMDB,Centro,2015,2
6039,Veneziano Vital do Rêgo,PMDB,Centro,2015,2
6040,Vitor Valim,PMDB,Centro,2015,2
6041,Carlos Marun,PMDB,Centro,2015,2
6042,Odelmo Leão,PP,Direita,2015,4
6043,Celso Maldaner,PMDB,Centro,2015,2
6044,Diego Garcia,PHS,Centro-direita,2015,3
6045,Jerônimo Goergen,PP,Direita,2015,4
6046,Luis Carlos Heinze,PP,Direita,2015,4
6047,Nelson Marquezelli,PTB,Direita,2015,4
6048,Osmar Serraglio,PMDB,Centro,2015,2
